people_ID,Infect_prob
,54.876222844447376
3563.0,60.84912083195169
3564.0,54.17315576044856
,54.42070100065094
3566.0,54.08117185683642
3567.0,65.0027045113575
3568.0,49.429986168718884
,54.42070100065094
,54.236614244899165
3571.0,59.31522709812159
3572.0,59.6266180657053
,55.10195220593019
,54.0858154928896
3575.0,54.5868970397456
,54.236614244899165
3577.0,54.53056097763248
3578.0,54.53056097763248
3579.0,52.92445349331918
,53.70283110158842
3581.0,59.32780229860841
3582.0,54.32256347318869
,54.37514129759138
3584.0,57.576318596167695
3585.0,47.60414550196431
,53.92681944527222
3587.0,53.435174796328184
3588.0,54.49855257522481
,54.5868970397456
3590.0,54.876222844447376
,54.5868970397456
3592.0,54.24023783804356
3593.0,54.46431134207086
,54.37514129759138
3595.0,53.84254713041732
3596.0,54.37514129759138
3597.0,54.24023783804356
3598.0,47.60414550196431
3599.0,54.3330448019023
3600.0,54.60591709939594
3601.0,53.881814572107594
3602.0,54.4957174551485
3603.0,53.64944854125676
3604.0,54.236614244899165
3605.0,54.876222844447376
,58.985445138521314
3607.0,55.10195220593019
,54.236614244899165
3609.0,54.40886645837414
3610.0,62.90022020655035
3611.0,54.01438215099173
,54.186919990408676
3613.0,54.876222844447376
3614.0,53.84254713041732
,54.876222844447376
,54.41789224759364
,54.60591709939594
3618.0,53.64944854125676
,54.37514129759138
,53.37443647889896
3621.0,53.84254713041732
3622.0,54.10729640750641
3623.0,57.576318596167695
,54.561391813609916
,60.84185944125118
3626.0,53.84254713041732
3627.0,59.31522709812159
3628.0,53.84254713041732
3629.0,54.17315576044856
3630.0,59.62349986809995
,54.00385011730764
,54.37514129759138
3633.0,47.60414550196431
,53.065181565229864
3635.0,54.65844161667856
3636.0,54.41484059996885
3637.0,54.876222844447376
,54.01438215099173
3639.0,54.561391813609916
3640.0,53.84254713041732
3641.0,52.99894724678411
3642.0,53.75047044007925
,59.31522709812159
,54.32256347318869
,54.37514129759138
3646.0,53.37443647889896
3647.0,53.84254713041732
3648.0,58.10218133475667
,54.24023783804356
,54.60087065907419
3651.0,54.37514129759138
3652.0,66.2323068763777
,54.3330448019023
,54.236614244899165
3655.0,54.53056097763248
3656.0,54.65844161667856
3657.0,53.83668672973524
3658.0,54.727611618654265
3659.0,54.40886645837414
3660.0,45.74766813576622
3661.0,54.236614244899165
3662.0,54.53056097763248
3663.0,54.37514129759138
,54.42070100065094
3665.0,54.11491972564084
3666.0,56.375377368651286
3667.0,54.876222844447376
3668.0,54.876222844447376
3669.0,60.84185944125118
,54.727611618654265
3671.0,55.629076479580334
3672.0,54.42070100065094
3673.0,54.42070100065094
3674.0,54.40886645837414
,54.16500836512781
3676.0,54.876222844447376
,54.236614244899165
3678.0,54.32256347318869
,54.60087065907419
,53.84254713041732
,54.5868970397456
3682.0,54.85405883530801
,54.401502772156164
,54.162674431734935
3685.0,54.876222844447376
,53.93606546454679
3687.0,54.3330448019023
3688.0,54.53056097763248
3689.0,54.401502772156164
,54.53056097763248
3691.0,50.81706963964803
3692.0,56.7925187961941
3693.0,54.37514129759138
,54.24023783804356
3695.0,54.37514129759138
3696.0,53.83668672973524
,54.11491972564084
3698.0,54.24023783804356
3699.0,54.01438215099173
3700.0,56.375377368651286
,54.42070100065094
,54.24023783804356
3703.0,57.27058118638462
3704.0,54.53056097763248
3705.0,49.7618992193913
3706.0,54.75637553013867
3707.0,54.40886645837414
3708.0,54.32256347318869
3709.0,54.162674431734935
3710.0,53.84254713041732
3711.0,54.4957174551485
3712.0,54.236614244899165
,58.10218133475667
3714.0,60.84185944125118
3715.0,53.881814572107594
3716.0,54.17315576044856
3717.0,54.53056097763248
3718.0,54.01438215099173
3719.0,55.629076479580334
,54.0858154928896
3721.0,53.83668672973524
3722.0,59.62349986809995
3723.0,54.561391813609916
3724.0,66.08093102716947
3725.0,53.84254713041732
,54.40886645837414
3727.0,54.24023783804356
,53.332211449523946
3729.0,54.41789224759364
3730.0,53.64944854125676
3731.0,54.42070100065094
3732.0,54.876222844447376
3733.0,53.38491780761258
3734.0,59.62349986809995
3735.0,54.0858154928896
,58.10218133475667
,65.53458880791034
,54.3330448019023
,54.53056097763248
,54.37514129759138
,54.5446332071737
,54.01438215099173
3743.0,53.64944854125676
,54.40886645837414
,53.53081960571615
3746.0,54.37514129759138
3747.0,54.53056097763248
,53.332211449523946
,54.53056097763248
3750.0,53.92681944527222
3751.0,54.85405883530801
3752.0,54.876222844447376
3753.0,52.99942302604008
,53.7055846862519
,53.148974197024785
3756.0,54.32256347318869
3757.0,53.84254713041732
3758.0,54.08117185683642
3759.0,60.84912083195169
3760.0,59.32780229860841
,54.42070100065094
,54.53056097763248
,54.40886645837414
3764.0,54.401502772156164
,53.881814572107594
3766.0,54.0858154928896
3767.0,65.10841929537817
3768.0,49.10961867421171
,64.85566091983515
3770.0,63.64885302985524
3771.0,48.18607501466419
,47.859556603570105
,47.81502107146476
3774.0,48.08605587558113
3775.0,47.33947036091785
3776.0,47.484111586270664
,47.216106183090155
,46.57398804913223
3779.0,46.883196417956185
3780.0,47.81502107146476
3781.0,47.717355094246194
,63.64885302985524
,47.60194844096947
3784.0,46.981976291833526
3785.0,47.883518197826284
,47.95283150668866
3787.0,65.10841929537817
3788.0,65.11994390520734
3789.0,47.80887735793481
,47.773473106310696
3791.0,47.97907817792464
,47.883518197826284
3793.0,47.81502107146476
3794.0,47.58949915352303
3795.0,48.08605587558113
,56.202161810416726
,48.08605587558113
,48.44468345524363
,47.33947036091785
3800.0,47.90731368536205
3801.0,47.81502107146476
,54.03091087779302
3803.0,46.80084099281265
3804.0,47.15650643770692
3805.0,47.81502107146476
,52.69166279245537
3807.0,47.97907817792464
3808.0,47.860978125309465
3809.0,47.99692094636833
,47.579530630127
3811.0,61.703210451907076
3812.0,46.734814284493154
3813.0,47.883518197826284
,47.97907817792464
3815.0,46.734814284493154
3816.0,48.18607501466419
3817.0,47.883518197826284
,48.24705361767956
3819.0,50.42029317829331
,47.216106183090155
3821.0,63.64885302985524
3822.0,47.216106183090155
3823.0,47.53934321505407
,47.385600925687065
,46.981976291833526
,47.484111586270664
3827.0,47.773473106310696
3828.0,46.3242513327917
3829.0,47.565367613873306
3830.0,64.82675882906514
,47.53934321505407
,46.981976291833526
3833.0,66.02130440875926
3834.0,47.385600925687065
3835.0,47.53934321505407
3836.0,63.36996811508445
,63.64885302985524
,64.85566091983515
,46.91593405331423
3840.0,65.26091429179148
3841.0,47.84599560637198
3842.0,47.683592045084374
3843.0,47.33947036091785
3844.0,47.30945531619697
3845.0,59.475943514545214
3846.0,48.13904672982762
3847.0,47.484111586270664
3848.0,47.216106183090155
3849.0,62.09301390596571
3850.0,46.981976291833526
3851.0,48.14686607674357
,47.75208917144588
3853.0,47.33947036091785
3854.0,48.08605587558113
3855.0,47.484111586270664
3856.0,47.683592045084374
3857.0,47.97907817792464
3858.0,59.475943514545214
3859.0,63.90161140539828
3860.0,47.860978125309465
3861.0,61.99520874598113
,61.95810497349868
3863.0,63.64885302985524
3864.0,51.69961859354527
,48.20994769123087
3866.0,47.579530630127
3867.0,47.81502107146476
,47.30945531619697
3869.0,47.53934321505407
,61.817123186310035
,48.607766650245615
3872.0,47.579530630127
,59.46336831405841
,47.53934321505407
3875.0,54.33071640744464
3876.0,64.85566091983515
3877.0,48.20994769123087
3878.0,45.288684189924936
,47.95283150668866
,48.02761274769373
3881.0,48.20994769123087
,47.216106183090155
3883.0,47.99692094636833
3884.0,47.80887735793481
3885.0,48.24705361767956
,47.53934321505407
,64.4245335409054
5076.0,47.216106183090155
,48.08605587558113
,47.99692094636833
,54.03091087779302
5103.0,47.883518197826284
5111.0,63.36996811508445
5117.0,47.385600925687065
5120.0,55.111047861503266
,54.03091087779302
,48.413991653918224
5129.0,48.48560342337877
5140.0,47.75208917144588
,47.683592045084374
5146.0,47.773473106310696
5150.0,47.84599560637198
,48.48560342337877
,47.02775609017508
,47.81502107146476
5172.0,59.475943514545214
5176.0,47.75208917144588
5193.0,47.859556603570105
5195.0,46.494754015284
5200.0,47.683592045084374
,47.579530630127
5210.0,46.75330832993912
,48.44468345524363
5223.0,47.30945531619697
,54.33071640744464
,47.99692094636833
5236.0,47.577857377548234
,51.749580925008836
,46.91593405331423
5261.0,47.58949915352303
,47.53934321505407
5276.0,49.472897501060466
5281.0,46.981976291833526
5292.0,47.60194844096947
5299.0,47.683592045084374
,63.90161140539828
,48.08605587558113
,51.380988288373764
,48.152049728342625
5316.0,48.08605587558113
,47.683592045084374
5323.0,46.932579704690845
,48.44468345524363
,46.981976291833526
,47.81502107146476
,47.385600925687065
5354.0,47.33947036091785
5356.0,48.278444817592394
,47.84599560637198
5368.0,48.278444817592394
,48.44468345524363
5382.0,55.96937083867911
,46.932270019193055
,47.30945531619697
,63.62804030041379
,59.475943514545214
5401.0,46.981976291833526
5402.0,48.08605587558113
5403.0,47.579530630127
5409.0,63.62804030041379
5410.0,48.179995502936734
,47.99692094636833
,47.30945531619697
,46.981976291833526
5428.0,47.216106183090155
,47.577857377548234
5458.0,47.97907817792464
,46.981976291833526
5470.0,46.981976291833526
5472.0,46.5689883374724
,47.58949915352303
5480.0,47.75208917144588
,47.773473106310696
5493.0,47.883518197826284
5494.0,47.579530630127
,47.717355094246194
5498.0,47.58949915352303
,48.18607501466419
5510.0,59.77574904419685
,47.81502107146476
,47.717355094246194
,47.579530630127
,47.216106183090155
5530.0,47.58949915352303
,46.88925115099798
,46.94677347527019
,48.48560342337877
,47.883518197826284
,47.81502107146476
,47.33947036091785
5595.0,63.87270931462821
,47.717355094246194
5608.0,47.773473106310696
,49.10961867421171
5617.0,47.579530630127
,47.44561954789874
,47.579530630127
5627.0,48.48560342337877
5634.0,48.08002912836043
,47.683592045084374
,47.30945531619697
5651.0,48.607766650245615
5653.0,46.981976291833526
,47.484111586270664
5669.0,47.216106183090155
,47.33947036091785
,46.981976291833526
,47.565367613873306
5677.0,48.14686607674357
5683.0,46.883196417956185
,48.02761274769373
,47.99572083527189
5698.0,46.494754015284
,46.981976291833526
,51.749580925008836
5711.0,47.02775609017508
5712.0,47.95283150668866
5716.0,54.03091087779302
5723.0,59.475943514545214
5728.0,63.36996811508445
,46.734814284493154
5734.0,47.58949915352303
,46.96454422922388
,48.20994769123087
5740.0,47.385600925687065
5745.0,47.484111586270664
5754.0,55.85675154454758
,46.88925115099798
,47.717355094246194
5761.0,48.413991653918224
,47.773473106310696
,46.981976291833526
,47.773473106310696
5795.0,47.81502107146476
5807.0,48.02761274769373
5816.0,47.81502107146476
,47.216106183090155
5822.0,47.717355094246194
5825.0,47.683592045084374
5826.0,47.883518197826284
,48.14399163075187
5839.0,47.44561954789874
5842.0,58.55012808034511
,54.03091087779302
5854.0,48.18607501466419
,51.380988288373764
,47.75208917144588
5885.0,46.981976291833526
,47.58949915352303
5891.0,47.99692094636833
,47.81502107146476
,47.683592045084374
5909.0,47.84599560637198
5912.0,47.80887735793481
5925.0,47.216106183090155
5941.0,63.87270931462821
5944.0,47.484111586270664
,47.75208917144588
5971.0,47.97907817792464
,63.64885302985524
,47.99692094636833
,48.20994769123087
5993.0,47.84599560637198
,47.683592045084374
5999.0,47.60701543418318
,56.65955539071106
,46.734814284493154
6018.0,47.58949915352303
6020.0,47.385600925687065
,47.99692094636833
6022.0,58.250322550693475
6024.0,54.805928522065315
6025.0,47.81502107146476
,48.20994769123087
6037.0,48.18607501466419
,47.30945531619697
,47.02775609017508
,47.883518197826284
6080.0,47.717355094246194
6089.0,46.734814284493154
6095.0,47.579530630127
,48.44468345524363
,48.148526254721936
,47.30945531619697
,47.97907817792464
6117.0,47.20951206363293
6124.0,48.24705361767956
,58.250322550693475
,47.579530630127
,55.85675154454758
6135.0,47.216106183090155
6145.0,47.81502107146476
6148.0,47.575754124147096
6153.0,46.932270019193055
6154.0,48.08605587558113
,47.484111586270664
6156.0,47.36182212175895
,48.413991653918224
6167.0,47.883518197826284
,47.883518197826284
6176.0,47.30945531619697
,59.768487653496344
6182.0,48.20994769123087
6186.0,46.414476497538175
,51.43622840789976
6195.0,47.216106183090155
,48.705988974732975
6213.0,47.565367613873306
6228.0,47.18532328096941
,48.08605587558113
6249.0,48.08605587558113
,48.08605587558113
6258.0,49.391208280627865
,46.981976291833526
,47.577857377548234
,63.87270931462821
6274.0,48.18607501466419
,48.13904672982762
,47.579530630127
6287.0,49.391208280627865
,60.77404281814001
6290.0,47.99692094636833
,47.81502107146476
,58.55012808034511
6295.0,47.883518197826284
,48.08605587558113
6304.0,47.81502107146476
,47.683592045084374
6308.0,48.413991653918224
,56.753170638652676
,48.08605587558113
6320.0,48.18607501466419
8769.0,47.99692094636833
,58.250322550693475
8771.0,47.579530630127
8772.0,47.99692094636833
8773.0,47.94296784890759
8774.0,47.81502107146476
8775.0,47.33947036091785
8776.0,47.33947036091785
8777.0,47.30945531619697
,48.20994769123087
8779.0,47.89166992663487
8780.0,46.239589682435145
,46.784505026933815
8782.0,47.216106183090155
,64.47137079322015
8784.0,47.30945531619697
8785.0,48.310251097694724
8786.0,59.475943514545214
8787.0,48.08605587558113
8788.0,47.99692094636833
8789.0,46.784000131264506
8790.0,47.81502107146476
,47.60194844096947
8792.0,48.24705361767956
,47.58949915352303
,47.860978125309465
8795.0,65.07951720460815
8796.0,54.805928522065315
8797.0,47.579530630127
,47.81502107146476
8799.0,47.717355094246194
,47.53934321505407
,47.579530630127
,56.202161810416726
8803.0,63.64885302985524
,47.99692094636833
8805.0,47.579530630127
8806.0,48.02761274769373
8807.0,47.81502107146476
8808.0,47.773473106310696
8809.0,46.981976291833526
8810.0,48.08605587558113
8811.0,47.579530630127
8812.0,47.81502107146476
8813.0,49.391208280627865
8814.0,46.932270019193055
8815.0,55.111047861503266
8816.0,47.81502107146476
8817.0,47.95283150668866
8818.0,47.216106183090155
,47.37815808763777
,49.472897501060466
8821.0,58.250322550693475
8822.0,47.883518197826284
,48.18607501466419
8824.0,47.97907817792464
,47.579530630127
8826.0,47.99692094636833
,47.30945531619697
8828.0,47.216106183090155
8829.0,48.4902039728191
,47.75208917144588
,47.33947036091785
,47.216106183090155
8833.0,61.90878087089383
8834.0,56.15655707419921
8835.0,46.64772000551369
8836.0,48.278444817592394
8837.0,48.08002912836043
,55.111047861503266
8839.0,47.579530630127
8840.0,48.48560342337877
8841.0,48.152049728342625
8842.0,47.81502107146476
8843.0,48.376033605780044
8844.0,47.216106183090155
8845.0,47.107034203729086
8846.0,59.768487653496344
,48.48560342337877
8848.0,47.740528372225434
,54.69667860011747
,48.607766650245615
,47.717355094246194
,47.883518197826284
,47.717355094246194
,48.413991653918224
8855.0,47.33947036091785
8856.0,47.97907817792464
8857.0,47.37815808763777
8858.0,48.44030629802487
8859.0,47.484111586270664
8860.0,47.33947036091785
,47.44561954789874
8862.0,51.749580925008836
8863.0,46.981976291833526
8864.0,47.579530630127
8865.0,51.749580925008836
8866.0,47.577857377548234
8867.0,47.99692094636833
,47.740528372225434
,46.494754015284
,47.99692094636833
8871.0,47.99692094636833
8872.0,47.84599560637198
,47.579530630127
8874.0,57.05828997809063
8875.0,46.932270019193055
8876.0,48.20994769123087
,47.33947036091785
,59.46336831405841
8879.0,54.03091087779302
,63.87270931462821
8881.0,47.60194844096947
8882.0,48.08002912836043
,47.81502107146476
,63.87270931462821
,58.250322550693475
8886.0,63.87270931462821
8887.0,47.81502107146476
,47.97907817792464
8889.0,47.883518197826284
8890.0,47.81502107146476
,54.805928522065315
,54.03091087779302
,48.02761274769373
8894.0,48.20994769123087
8895.0,47.216106183090155
,47.216106183090155
,46.91593405331423
,47.717355094246194
,48.278444817592394
,47.33947036091785
8901.0,49.472897501060466
,47.99692094636833
,51.69961859354527
8904.0,49.10961867421171
8905.0,63.87270931462821
8906.0,47.15650643770692
8907.0,56.753170638652676
,47.33947036091785
8909.0,47.30945531619697
8910.0,47.30945531619697
8911.0,47.216106183090155
8912.0,49.472897501060466
8913.0,47.883518197826284
8914.0,47.773473106310696
8915.0,48.18607501466419
,48.20994769123087
8917.0,47.577857377548234
8918.0,47.883518197826284
,47.683592045084374
8920.0,48.278444817592394
,54.03091087779302
8922.0,47.216106183090155
8923.0,47.81502107146476
8924.0,59.46336831405841
,59.475943514545214
8926.0,47.33947036091785
8927.0,46.784505026933815
8928.0,47.33947036091785
8929.0,49.5038275747594
8930.0,48.148526254721936
,57.25901923073437
,47.97907817792464
8933.0,48.20994769123087
8934.0,47.75208917144588
8935.0,47.81502107146476
8936.0,47.53934321505407
,47.58949915352303
8938.0,47.860978125309465
,47.883518197826284
,48.278444817592394
8941.0,47.81502107146476
8942.0,47.81502107146476
8943.0,47.84599560637198
,47.883518197826284
,58.250322550693475
,47.216106183090155
,47.717355094246194
8948.0,47.740528372225434
,47.33947036091785
8950.0,51.749580925008836
8951.0,46.84791805433431
8952.0,47.579530630127
,47.18532328096941
,46.981976291833526
8955.0,46.91593405331423
8956.0,47.84599560637198
8957.0,48.27955929636932
,48.20994769123087
,47.579530630127
,47.97907817792464
8961.0,47.577857377548234
8962.0,49.10961867421171
,63.64885302985524
8964.0,47.860978125309465
8965.0,50.698518464912205
8966.0,46.84791805433431
8967.0,45.690979769464185
,47.579530630127
,47.02775609017508
,47.484111586270664
8971.0,48.20994769123087
,48.20994769123087
8973.0,54.805928522065315
,45.99979569833784
,47.60194844096947
8976.0,48.278444817592394
8977.0,47.97907817792464
,59.768487653496344
8979.0,48.48560342337877
8980.0,48.02761274769373
,48.08605587558113
,47.81502107146476
8983.0,48.278444817592394
8984.0,58.250322550693475
,47.99692094636833
8986.0,47.717355094246194
8987.0,47.81502107146476
8988.0,47.717355094246194
,49.391208280627865
,48.08605587558113
8991.0,54.805928522065315
8992.0,60.77404281814001
8993.0,47.30945531619697
8994.0,48.18607501466419
8995.0,47.216106183090155
8996.0,47.81502107146476
,47.484111586270664
,47.81502107146476
8999.0,47.11452485667951
,47.99692094636833
,47.579530630127
,48.08605587558113
9003.0,47.883518197826284
9004.0,47.95283150668866
,49.472897501060466
9006.0,54.805928522065315
9007.0,48.27955929636932
9008.0,47.33947036091785
9009.0,48.607766650245615
9010.0,47.773473106310696
9011.0,47.860978125309465
9012.0,62.09301390596571
9013.0,55.96937083867911
9014.0,47.99692094636833
,47.385600925687065
,48.02761274769373
9017.0,47.89166992663487
,47.740528372225434
9019.0,59.46336831405841
9020.0,48.08605587558113
9021.0,59.46336831405841
,47.99692094636833
9023.0,44.48737724398357
,48.02761274769373
9025.0,47.84599560637198
9026.0,58.250322550693475
9027.0,54.03091087779302
,47.740528372225434
9029.0,47.579530630127
9030.0,47.579530630127
9031.0,61.99520874598113
,47.683592045084374
,47.99692094636833
9034.0,48.08605587558113
9035.0,48.08605587558113
,51.749580925008836
9037.0,54.03091087779302
9038.0,56.15655707419921
9039.0,48.607766650245615
,59.1335863544581
9041.0,47.81502107146476
9042.0,46.91593405331423
9043.0,48.20994769123087
,47.579530630127
9045.0,47.901053960507184
,48.278444817592394
9047.0,47.883518197826284
9048.0,59.475943514545214
9049.0,48.18607501466419
9050.0,47.44561954789874
,47.89166992663487
9052.0,47.33947036091785
9053.0,47.18532328096941
9054.0,47.859556603570105
9055.0,47.773473106310696
,55.85675154454758
9057.0,47.33947036091785
9058.0,56.15655707419921
,47.579530630127
9060.0,47.58949915352303
9061.0,47.97907817792464
,48.24705361767956
9063.0,47.99692094636833
9064.0,48.62755671338061
9065.0,58.250322550693475
9066.0,47.883518197826284
,46.240656147515004
9068.0,63.64885302985524
9069.0,47.33947036091785
,48.44468345524363
9071.0,47.579530630127
9072.0,64.47137079322015
9073.0,47.18532328096941
9074.0,48.413991653918224
9075.0,47.579530630127
9076.0,47.740528372225434
9077.0,47.597543516268885
9078.0,48.08605587558113
9079.0,48.20994769123087
9080.0,48.18607501466419
9081.0,47.883518197826284
,47.95283150668866
,54.03091087779302
,48.44468345524363
,60.38395633829498
,48.24705361767956
9087.0,47.81502107146476
9088.0,46.91593405331423
9089.0,47.97907817792464
9090.0,47.75208917144588
9091.0,48.08605587558113
9092.0,46.94677347527019
9093.0,48.20994769123087
9094.0,48.148526254721936
,47.579530630127
9096.0,47.97907817792464
9097.0,44.48737724398357
9098.0,47.81502107146476
,59.14821739724014
9100.0,47.717355094246194
,49.472897501060466
,48.27955929636932
9103.0,59.215935312427725
9104.0,60.38395633829498
,48.24705361767956
9106.0,60.77404281814001
,58.250322550693475
,54.03091087779302
9109.0,47.81502107146476
,47.95283150668866
,47.717355094246194
,48.08002912836043
9113.0,56.65955539071106
9114.0,48.20994769123087
9115.0,47.97907817792464
9116.0,47.99692094636833
9117.0,47.577857377548234
,47.97907817792464
9119.0,48.18607501466419
9120.0,48.02761274769373
9121.0,47.81502107146476
,47.740528372225434
9123.0,47.42451458047008
9124.0,63.87270931462821
9125.0,47.97907817792464
9126.0,47.33947036091785
,47.30945531619697
9128.0,46.91593405331423
9129.0,54.03091087779302
9130.0,48.08002912836043
,47.81502107146476
,47.717355094246194
9133.0,47.883518197826284
9134.0,46.240656147515004
9135.0,47.484111586270664
9136.0,55.85675154454758
,48.08605587558113
,47.883518197826284
9139.0,47.484111586270664
9140.0,46.784505026933815
9141.0,56.753170638652676
,48.278444817592394
9143.0,47.89166992663487
9144.0,47.883518197826284
9145.0,54.03091087779302
9146.0,47.81502107146476
9147.0,48.13904672982762
,48.18607501466419
,47.883518197826284
9150.0,47.579530630127
9151.0,47.90731368536205
,48.48560342337877
9153.0,47.37815808763777
9154.0,48.18607501466419
,47.81502107146476
9156.0,48.44468345524363
,48.413991653918224
,47.683592045084374
9159.0,47.84599560637198
,61.95810497349868
,48.607766650245615
9162.0,47.02775609017508
9163.0,46.734814284493154
9164.0,63.87270931462821
9165.0,47.385600925687065
9166.0,47.717355094246194
9167.0,54.805928522065315
9168.0,47.717355094246194
9169.0,47.579530630127
9170.0,48.08002912836043
,47.717355094246194
9172.0,48.20994769123087
,47.860978125309465
,47.717355094246194
9175.0,48.08002912836043
,58.250322550693475
9177.0,47.860978125309465
9178.0,59.475943514545214
9179.0,47.717355094246194
,47.579530630127
,47.95283150668866
,50.099977754539744
,49.19666874398564
9184.0,50.176825125486644
,50.02400367715543
9186.0,47.6630977140764
,50.328523319424185
,47.55585614050377
,47.46944640369018
,59.149643458110376
9191.0,60.396018888805884
9192.0,50.184674377714764
9193.0,47.65175359450758
9194.0,50.02400367715543
9195.0,60.302062323835344
,50.415563787466276
9197.0,61.902461955075005
9198.0,49.61327584328685
9199.0,49.85378020756781
,50.336278375060296
,49.92518102835073
,47.9646772838607
,49.71306791271781
9204.0,47.38077094922483
9205.0,62.33664995596102
9206.0,47.963376570881486
9207.0,47.35613606264898
9208.0,50.19440321687458
9209.0,50.099977754539744
9210.0,50.150625649493946
9211.0,49.92518102835073
,61.902461955075005
9213.0,61.31596447633375
,50.01901784391634
9215.0,50.336278375060296
9216.0,49.77022657887917
9217.0,49.97768505141929
9218.0,50.02862699825962
9219.0,50.02400367715543
,49.89134752917747
9221.0,47.566307035411306
9222.0,48.02460065070603
,50.118750888843316
,50.336278375060296
9225.0,50.176825125486644
,50.07544370377915
9227.0,50.415563787466276
9228.0,49.71673096411255
,50.02400367715543
,49.61642492411902
9231.0,47.053690132892925
9232.0,49.61327584328685
,50.118750888843316
,50.39242907603349
9235.0,49.91448224061026
,47.9646772838607
,59.94401945576375
9238.0,47.55585614050377
,47.93266017977184
,62.84084387292088
9241.0,50.07544370377915
9242.0,50.24772780547817
9243.0,48.147299130549555
9244.0,50.16538141340617
9245.0,62.724869896485146
9246.0,50.22843484116958
9247.0,62.18291022280391
9248.0,66.76315308197141
9249.0,50.16538141340617
,62.93582246659926
,49.89134752917747
9252.0,48.02502269875892
,47.93266017977184
9254.0,47.35613606264898
9255.0,47.55585614050377
9256.0,63.447327491236045
,50.089527965541585
,59.26446612575337
,47.486595072730346
9260.0,64.24489621428548
,49.71306791271781
9262.0,50.22681193438215
9263.0,48.695587197129626
,49.69193466612695
9265.0,47.9646772838607
9266.0,60.19099049547104
,60.396018888805884
9268.0,60.396018888805884
,47.51867719450196
9270.0,50.21237353120881
9271.0,49.61642492411902
9272.0,48.38302393448555
,49.89134752917747
9274.0,46.41320850104513
9275.0,62.18291022280391
,50.56396029739776
9277.0,48.695587197129626
9278.0,48.02502269875892
9279.0,50.22681193438215
9280.0,49.96682150907068
9281.0,60.700892106133935
9282.0,47.51919005542167
9283.0,62.59476558452376
9284.0,63.23785359088904
9285.0,47.9646772838607
9286.0,60.396018888805884
9287.0,59.029071031882324
9288.0,62.44442162875625
,50.22681193438215
,49.92518102835073
9291.0,50.415563787466276
,50.72091103299008
9293.0,50.118750888843316
9294.0,50.415563787466276
9295.0,50.02400367715543
9296.0,47.963376570881486
9297.0,48.85715612158492
9298.0,49.71306791271781
9299.0,47.967168082652755
,62.849984835222955
,48.89376763349375
9302.0,64.2190528089032
9303.0,47.967168082652755
9304.0,48.03505154561356
,48.89376763349375
9306.0,49.97768505141929
9307.0,50.49105492603491
,50.48452550194616
9309.0,49.61327584328685
,50.16538141340617
,49.92518102835073
9312.0,50.184674377714764
9313.0,50.184674377714764
,62.37076444325749
,50.09567167203915
,47.99539367497034
9317.0,49.89134752917747
9318.0,49.97768505141929
9319.0,50.56396029739776
9320.0,60.396018888805884
9321.0,62.991775302491924
,49.71673096411255
,50.56244199836992
,60.19099049547104
9325.0,48.42066459207119
,61.70954660190366
9327.0,63.447327491236045
9328.0,45.95269625357709
9329.0,47.35613606264898
,48.02460065070603
9331.0,50.16538141340617
,62.991775302491924
,60.396018888805884
9334.0,47.0260828252623
,62.991775302491924
,61.600954388917046
,62.59476558452376
,48.02460065070603
9339.0,47.9646772838607
9340.0,50.19440321687458
,47.509670511455845
,50.02400367715543
9343.0,50.09567167203915
9344.0,47.053690132892925
9345.0,63.447327491236045
9346.0,47.509670511455845
9347.0,55.9587511475747
9348.0,58.29210089644268
,48.52097063206472
,50.56396029739776
9351.0,50.07526500804969
9352.0,49.44059092439377
9353.0,61.767963909375865
9354.0,49.89134752917747
,57.65712601131233
9356.0,50.07526500804969
9357.0,49.97768505141929
9358.0,50.099977754539744
9359.0,62.69581372693967
,59.82869870293511
9361.0,50.16503770754951
9362.0,50.09567167203915
9363.0,47.93266017977184
9364.0,48.300868674315794
9365.0,50.118750888843316
,47.99539367497034
9367.0,49.61642492411902
9368.0,49.89134752917747
,50.48452550194616
,60.64298992851316
9371.0,47.9646772838607
9372.0,50.089527965541585
9373.0,48.02460065070603
9374.0,47.47571551088188
9375.0,47.51919005542167
9376.0,47.566307035411306
9377.0,47.93266017977184
9378.0,50.16538141340617
,48.24483059234592
,48.913581981447734
9381.0,49.71673096411255
9382.0,50.336278375060296
9383.0,63.53373497617316
,49.61642492411902
9385.0,62.93582246659926
9386.0,49.69193466612695
9387.0,59.029071031882324
9388.0,50.099977754539744
,61.65709662595063
,49.96682150907068
,63.477416859568024
,50.56396029739776
,50.16538141340617
9394.0,60.93797856248712
9395.0,47.65067337832589
9396.0,49.61642492411902
9397.0,56.52557324825983
9398.0,47.053690132892925
9399.0,47.65175359450758
,47.44696227531474
,50.07544370377915
9402.0,50.22681193438215
9403.0,49.00351969107474
9404.0,50.01901784391634
,50.22681193438215
9406.0,63.23785359088904
,50.38376266997445
9408.0,50.493229110652614
9409.0,48.02460065070603
9410.0,60.396018888805884
,49.89134752917747
9412.0,48.695587197129626
,63.08956219975637
9414.0,49.89134752917747
9415.0,60.67672536212801
9416.0,63.53373497617316
,46.868384435371816
9418.0,59.15445918271103
,47.516003057372096
9420.0,49.91448224061026
,60.19099049547104
,49.89134752917747
9423.0,49.92518102835073
,50.56396029739776
,50.089527965541585
9426.0,50.19440321687458
,48.695587197129626
9428.0,63.697622730817905
9429.0,50.184674377714764
